,variant_and_allele,p_value,trait,gene,location,maf
2281,rs820970-<b>G</b>,4.9999999999999996e-06,schizophrenia,UNKNOWN,2:57513953,0.010427694262121532
1462,rs73044404-<b>G</b>,4.9999999999999996e-06,schizophrenia,CACNA1C,12:2026283,0.892075916791765
1712,rs11063421-<b>T</b>,4.9999999999999996e-06,schizophrenia,KCNA1,12:4949227,0.8952885124404447
1712,rs11063421-<b>T</b>,4.9999999999999996e-06,schizophrenia,KCNA5,12:4949227,0.8952885124404447
1429,rs59888335-<b>T</b>,4.9999999999999996e-06,schizophrenia,UNKNOWN,3:80610899,0.19819672131147542
1407,rs6083-<b>A</b>,4.9999999999999996e-06,schizophrenia,LIPC,15:58545811,0.6219485565411201
1764,rs2298450-<b>C</b>,4.9999999999999996e-06,schizophrenia,DOP1B,21:36251149,0.6327170453058911
1405,rs220519-<b>T</b>,4.9999999999999996e-06,schizophrenia,ARHGAP40,20:38650612,0.6158696089610303
1404,rs2189246-<b>A</b>,4.9999999999999996e-06,schizophrenia,PCLO,7:82815056,0.5263422818791946
1488,rs77421486-<b>C</b>,4.9999999999999996e-06,schizophrenia,RN7SKP60,5:165690456,0.9873981950253137
1230,rs117509195-<b>G</b>,4.9999999999999996e-06,schizophrenia,LINC00301,11:60619545,0.9955249945426763
1797,rs17203055-<b>?</b>,4.9999999999999996e-06,schizophrenia,ARHGAP31,3:119365484,-1.0
1503,rs78392994-<b>T</b>,4.9999999999999996e-06,schizophrenia,FER,5:108953202,0.9099212904479642
1378,rs141216273-<b>A</b>,4.9999999999999996e-06,schizophrenia,ARNILA,2:25376303,0.03536223562063355
1378,rs141216273-<b>A</b>,4.9999999999999996e-06,schizophrenia,DTNB,2:25376303,0.03536223562063355
1686,rs4669297-<b>T</b>,4.9999999999999996e-06,schizophrenia,LINC01814,2:8598773,0.06190215905985242
1686,rs4669297-<b>T</b>,4.9999999999999996e-06,schizophrenia,SNRPEP5,2:8598773,0.06190215905985242
1823,rs16869652-<b>?</b>,4.9999999999999996e-06,schizophrenia,LINC01016,6:33883396,-1.0
1678,rs4459386-<b>A</b>,4.9999999999999996e-06,schizophrenia,LIMA1,12:50201164,0.40953807086919436
1456,rs62544595-<b>G</b>,6e-06,schizophrenia,TEK,9:27135720,0.035591453882230326
1504,rs7875611-<b>T</b>,6e-06,schizophrenia,ALOX15P2,9:92916727,0.35214662033404326
2399,rs12445424-<b>A</b>,6e-06,schizophrenia,LINC02188,16:87029768,0.253271075991585
2399,rs12445424-<b>A</b>,6e-06,schizophrenia,LINC02181,16:87029768,0.253271075991585
1477,rs75080020-<b>T</b>,6e-06,schizophrenia,EIF4E2P2,3:115264809,0.957126359349437
1260,rs16971465-<b>C</b>,6e-06,schizophrenia,ZFHX3,16:72983162,0.8826820940819423
224,rs820970-<b>T</b>,6e-06,schizophrenia,UNKNOWN,2:57513953,0.9895723057378785
574,rs12052801-<b>A</b>,6e-06,schizophrenia,PPP3R1,2:68196086,0.7022233986236104
1551,rs7641070-<b>G</b>,6e-06,schizophrenia,PPP2R3A,3:135979287,0.1669918943260282
2468,rs157981-<b>C</b>,6e-06,schizophrenia,UNKNOWN,10:78744513,0.20281344894449932
569,rs6834681-<b>A</b>,6e-06,schizophrenia,RASGEF1B,4:81713656,0.10251308229955722
2410,rs11078493-<b>A</b>,6e-06,schizophrenia,UBE2G1,17:4279429,0.6069348861831657
1369,rs13424309-<b>T</b>,6e-06,schizophrenia,PCGEM1,2:192861321,0.41911584619152586
1342,rs149110600-<b>A</b>,6e-06,schizophrenia,CIR1,2:174376730,0.0329512893982808
1299,rs67478160-<b>C</b>,6e-06,schizophrenia,PPP1R13B,14:103824337,0.6466599698643898
1401,rs2161300-<b>T</b>,6e-06,schizophrenia,CTB-178M22.2,5:168234157,0.17278052077271105
1401,rs2161300-<b>T</b>,6e-06,schizophrenia,TENM2,5:168234157,0.17278052077271105
1393,rs2072883-<b>A</b>,6e-06,schizophrenia,TTLL1,22:43039662,0.6490808628201041
1393,rs2072883-<b>A</b>,6e-06,schizophrenia,TTLL1-AS1,22:43039662,0.6490808628201041
1318,rs9403484-<b>T</b>,6e-06,schizophrenia,AIG1,6:143330832,0.20909484625378952
1553,rs76456399-<b>A</b>,6e-06,schizophrenia,LINC01394,6:1371322,0.01852557127312296
1553,rs76456399-<b>A</b>,6e-06,schizophrenia,FOXF2-DT,6:1371322,0.01852557127312296
1357,rs13217797-<b>T</b>,6e-06,schizophrenia,CARMIL1,6:25485786,0.7653785071466385
1115,rs489332-<b>?</b>,6e-06,schizophrenia,UNKNOWN,9:75413430,-1.0
1571,rs12554020-<b>C</b>,6e-06,schizophrenia,FAM120A,9:93507955,0.1930141029845851
2394,rs10814727-<b>A</b>,6e-06,schizophrenia,YWHABP1,9:38638839,0.9045178435839029
2394,rs10814727-<b>A</b>,6e-06,schizophrenia,FAM201A,9:38638839,0.9045178435839029
1825,rs2726807-<b>?</b>,6e-06,schizophrenia,TENM3,4:182216245,-1.0
1824,rs1170612-<b>?</b>,6e-06,schizophrenia,CNTNAP5,2:124225479,-1.0
1154,rs72882854-<b>A</b>,6e-06,schizophrenia,SCN1A-AS1,2:166304860,0.26103369958872996
1154,rs72882854-<b>A</b>,6e-06,schizophrenia,SCN9A,2:166304860,0.26103369958872996
1651,rs36104021-<b>C</b>,6e-06,schizophrenia,ASCL1,12:102967334,0.9067867616254713
1796,rs4381823-<b>?</b>,6e-06,schizophrenia,FBXO11,2:47820196,-1.0
1139,rs7008026-<b>C</b>,6e-06,schizophrenia,PRDM14,8:70038045,0.1736758214811182
1139,rs7008026-<b>C</b>,6e-06,schizophrenia,SUMO2P20,8:70038045,0.1736758214811182
1757,rs2205299-<b>T</b>,6e-06,schizophrenia,UNKNOWN,21:16834310,0.7260455267337216
1747,rs10849689-<b>A</b>,6e-06,schizophrenia,C12orf76,12:110055417,0.7449973530968766
1144,rs7127399-<b>G</b>,6e-06,schizophrenia,OR8Q1P,11:124591378,0.6781265422959234
1144,rs7127399-<b>G</b>,6e-06,schizophrenia,OR8A1,11:124591378,0.6781265422959234
1645,rs35261864-<b>C</b>,6e-06,schizophrenia,ROBO2,3:76220735,0.6445209105346744
1914,rs151222-<b>?</b>,6e-06,schizophrenia,ACSM1,16:20663170,-1.0
1914,rs151222-<b>?</b>,6e-06,schizophrenia,ACSM3,16:20663170,-1.0
2386,rs1882760-<b>A</b>,6e-06,schizophrenia,DSCAM,21:40316840,0.49422329920859653
211,rs12620761-<b>T</b>,6e-06,schizophrenia,MGAT5,2:134096560,0.001955671447196871
1451,rs62296447-<b>T</b>,6e-06,schizophrenia,LINC02438,4:19361370,0.8567496029645315
1594,rs12129731-<b>T</b>,6e-06,schizophrenia,LINC01776,1:98222135,0.18490153172866522
1881,rs1412115-<b>?</b>,6e-06,schizophrenia,RPL23P11,10:33799125,-1.0
1881,rs1412115-<b>?</b>,6e-06,schizophrenia,LINC00838,10:33799125,-1.0
1621,rs2929278-<b>C</b>,6e-06,schizophrenia,FRMD5,15:43958115,0.7114395421285228
1221,rs11690935-<b>G</b>,6e-06,schizophrenia,RPL21P38,2:171676795,0.5361659079413252
1221,rs11690935-<b>G</b>,6e-06,schizophrenia,DYNC1I2,2:171676795,0.5361659079413252
1474,rs74338693-<b>G</b>,7e-06,schizophrenia,SCN1A-AS1,2:165957215,0.05905032467532467
1713,rs11064837-<b>A</b>,7e-06,schizophrenia,TMEM233,12:119579901,0.7157226045526733
1713,rs11064837-<b>A</b>,7e-06,schizophrenia,CCDC60,12:119579901,0.7157226045526733
1578,rs12693217-<b>G</b>,7e-06,schizophrenia,CWC22,2:179977187,0.8886712546320805
570,rs4621267-<b>T</b>,7e-06,schizophrenia,RPL35P8,22:49179065,0.07833314583319546
1735,rs1040393-<b>C</b>,7e-06,schizophrenia,ILDR2,1:166892359,0.7874224478285392
1735,rs1040393-<b>C</b>,7e-06,schizophrenia,TADA1,1:166892359,0.7874224478285392
1701,rs513088-<b>G</b>,7e-06,schizophrenia,RPL4P2,1:166700699,0.3084171519322393
1701,rs513088-<b>G</b>,7e-06,schizophrenia,FMO10P,1:166700699,0.3084171519322393
1775,rs2540277-<b>C</b>,7e-06,schizophrenia,TMEM182,2:102809718,0.9406682784537356
2464,rs161660-<b>G</b>,7e-06,schizophrenia,PRICKLE2,3:64130365,0.5458973001588142
1742,rs10777165-<b>C</b>,7e-06,schizophrenia,POC1B,12:89447088,0.30239856534409326
1526,rs8066384-<b>C</b>,7e-06,schizophrenia,RPTOR,17:80651956,0.6630157921548651
1691,rs4740446-<b>T</b>,7e-06,schizophrenia,PTPRD,9:10255540,0.46347273689782953
1546,rs7617937-<b>A</b>,7e-06,schizophrenia,SATB1-AS1,3:18846493,0.4416093170989942
1912,rs2159767-<b>?</b>,7e-06,schizophrenia,UNKNOWN,X:148299501,-1.0
1911,rs1879248-<b>?</b>,7e-06,schizophrenia,CCDC39,3:180833426,-1.0
1600,rs12193070-<b>A</b>,7e-06,schizophrenia,LINC02549,6:68309831,0.2615897660179313
1607,rs27419-<b>C</b>,7e-06,schizophrenia,MOCS2,5:53125108,0.3867912159947558
1508,rs7901794-<b>C</b>,7e-06,schizophrenia,NRBF2,10:63118178,0.09419829884473785
1508,rs7901794-<b>C</b>,7e-06,schizophrenia,RNU6-543P,10:63118178,0.09419829884473785
1513,rs79258494-<b>A</b>,7e-06,schizophrenia,SUMO2P2,9:23576502,0.7366860772895713
1826,rs16934812-<b>?</b>,7e-06,schizophrenia,TMTC1,12:29719385,-1.0
328,rs73627050-<b>?</b>,7e-06,schizophrenia,NLGN4X,X:6094587,-1.0
1650,rs36059107-<b>A</b>,7e-06,schizophrenia,NPAS3,14:33768747,0.18538909475913182
1520,rs8016982-<b>C</b>,7e-06,schizophrenia,GTF2A1,14:81240713,0.37059980334316617
1520,rs8016982-<b>C</b>,7e-06,schizophrenia,DYNLL1P1,14:81240713,0.37059980334316617
1642,rs35094601-<b>G</b>,7e-06,schizophrenia,RNF14P1,2:138454920,0.2611832611832612
1642,rs35094601-<b>G</b>,7e-06,schizophrenia,SPOPL,2:138454920,0.2611832611832612
585,rs117325001-<b>T</b>,7e-06,schizophrenia,BNIP3L,8:26384756,0.16296017087573816
1446,rs61935443-<b>C</b>,7e-06,schizophrenia,KRT19P2,12:94855988,0.2039174166225516
1446,rs61935443-<b>C</b>,7e-06,schizophrenia,NDUFA12,12:94855988,0.2039174166225516
1116,rs10924245-<b>?</b>,7e-06,schizophrenia,KIF26B,1:245570306,-1.0
1214,rs11603151-<b>A</b>,7e-06,schizophrenia,LINC02706,11:134654555,0.3265325571606693
1215,rs11616416-<b>A</b>,7e-06,schizophrenia,MTUS2,13:29262114,0.239202217743843
1193,rs61841072-<b>G</b>,7e-06,schizophrenia,SEPTIN14P21,1:242966101,0.29341252699784015
1448,rs62064224-<b>G</b>,7e-06,schizophrenia,RHBDL3,17:32308096,0.7283055023268546
1236,rs12887386-<b>A</b>,7e-06,schizophrenia,UNKNOWN,14:85099583,0.9150202165788701
1189,rs3131888-<b>C</b>,7e-06,schizophrenia,ZFP57,6:29696112,0.424585716380701
1189,rs3131888-<b>C</b>,7e-06,schizophrenia,ZDHHC20P1,6:29696112,0.424585716380701
1188,rs2455601-<b>A</b>,7e-06,schizophrenia,DENND2B,11:8877853,0.1682483127205454
1268,rs1805203-<b>G</b>,7e-06,schizophrenia,SOX2-OT,3:181056092,0.10527564285036531
1184,rs11592657-<b>A</b>,7e-06,schizophrenia,DOCK1,10:126992179,0.7534145050291159
1183,rs114333818-<b>A</b>,7e-06,schizophrenia,PLA2G4A,1:186856584,0.08498811623092847
1167,rs989197-<b>T</b>,7e-06,schizophrenia,UNKNOWN,3:162197124,0.4082124167459562
1165,rs9881798-<b>C</b>,7e-06,schizophrenia,PLCL2,3:16805459,0.4664372683959767
1194,rs75094680-<b>A</b>,7e-06,schizophrenia,UNKNOWN,5:30558030,0.0022763366860772895
1135,rs6953837-<b>A</b>,7e-06,schizophrenia,INSIG1-DT,7:155227220,0.4392012809644909
1135,rs6953837-<b>A</b>,7e-06,schizophrenia,RN7SKP280,7:155227220,0.4392012809644909
1155,rs72925918-<b>G</b>,7e-06,schizophrenia,HNRNPA1P47,2:194215175,0.8485261246158144
613,rs1791244-<b>?</b>,7e-06,schizophrenia,MIR924HG,18:39489348,-1.0
612,rs1561296-<b>?</b>,7e-06,schizophrenia,SPATS2L,2:200443394,-1.0
1130,rs12949688-<b>?</b>,7e-06,schizophrenia,RN7SKP94,17:57748340,-1.0
1130,rs12949688-<b>?</b>,7e-06,schizophrenia,CCDC182,17:57748340,-1.0
1422,rs5749696-<b>C</b>,7e-06,schizophrenia,YPEL1,22:21709048,0.5213822763341208
1387,rs2019872-<b>C</b>,7e-06,schizophrenia,SMG6,17:2107024,0.12268322513877129
1432,rs60037734-<b>G</b>,7e-06,schizophrenia,ZMYM4,1:35213586,0.8805717310746427
1432,rs60037734-<b>G</b>,7e-06,schizophrenia,Y_RNA,1:35213586,0.8805717310746427
1134,rs6919939-<b>A</b>,7e-06,schizophrenia,UNKNOWN,6:164553981,0.7154749791878642
1118,rs1351267-<b>?</b>,7e-06,schizophrenia,UNKNOWN,3:152045912,-1.0
1437,rs6095357-<b>C</b>,7e-06,schizophrenia,ARFGEF2,20:48907328,0.5309541150764748
1437,rs6095357-<b>C</b>,7e-06,schizophrenia,PREX1,20:48907328,0.5309541150764748
1190,rs35553880-<b>T</b>,8e-06,schizophrenia,LINC01378,4:117723666,-1.0
1191,rs4129575-<b>A</b>,8e-06,schizophrenia,HS3ST4,16:26118462,0.8301731778161611
1750,rs10862476-<b>G</b>,8e-06,schizophrenia,RPL7P43,12:76740025,0.5042344201403219
1750,rs10862476-<b>G</b>,8e-06,schizophrenia,ZDHHC17,12:76740025,0.5042344201403219
1187,rs200610334-<b>AT</b>,8e-06,schizophrenia,MCHR1,22:40728162,-1.0
1187,rs200610334-<b>AT</b>,8e-06,schizophrenia,SLC25A17,22:40728162,-1.0
1754,rs10891354-<b>C</b>,8e-06,schizophrenia,LINC02762,11:112392780,0.6906829010058232
1754,rs10891354-<b>C</b>,8e-06,schizophrenia,LINC02763,11:112392780,0.6906829010058232
1613,rs28587833-<b>G</b>,8e-06,schizophrenia,RPL32P31,17:80537527,0.20463383020090734
1613,rs28587833-<b>G</b>,8e-06,schizophrenia,NPTX1,17:80537527,0.20463383020090734
1711,rs11044946-<b>T</b>,8e-06,schizophrenia,TCP1P3,12:19928401,0.0772366331392271
1117,rs17290922-<b>?</b>,8e-06,schizophrenia,NLRC5,16:56990405,-1.0
1182,rs10123671-<b>G</b>,8e-06,schizophrenia,DMRT1,9:29161220,0.15711390512169687
1140,rs7020830-<b>T</b>,8e-06,schizophrenia,EBLN3P,9:37085187,0.3528321863419799
1653,rs367543-<b>T</b>,8e-06,schizophrenia,PPP1R3B,8:9176638,0.5598330440769375
1850,rs9611198-<b>C</b>,8e-06,schizophrenia,RPS19BP1,22:39559868,0.5735641631562725
1850,rs9611198-<b>C</b>,8e-06,schizophrenia,CACNA1I,22:39559868,0.5735641631562725
1846,rs10761482-<b>?</b>,8e-06,schizophrenia,ANK3,10:60325579,-1.0
1670,rs4240624-<b>G</b>,8e-06,schizophrenia,RNU6-526P,8:9326721,0.1069348861831657
1670,rs4240624-<b>G</b>,8e-06,schizophrenia,RNU6-1151P,8:9326721,0.1069348861831657
1827,rs2048485-<b>?</b>,8e-06,schizophrenia,LINC01478,18:44510702,-1.0
1758,rs2219089-<b>T</b>,8e-06,schizophrenia,UNKNOWN,2:122473221,0.6771836950767602
1692,rs4744901-<b>C</b>,8e-06,schizophrenia,APBA1,9:69472320,0.07585894487420726
1150,rs72697068-<b>A</b>,8e-06,schizophrenia,NPY1R,4:163272521,0.033870809163307446
1145,rs71391092-<b>C</b>,8e-06,schizophrenia,GLG1,16:74533177,0.9313873195229128
1695,rs4879901-<b>C</b>,8e-06,schizophrenia,RUSC2,9:35519000,0.5051250619441329
1696,rs4955124-<b>T</b>,8e-06,schizophrenia,OSBPL10,3:32021149,0.1300658814134558
1176,rs1001780-<b>G</b>,8e-06,schizophrenia,DLX2-DT,2:172107630,0.907379924446843
1172,rs9990395-<b>G</b>,8e-06,schizophrenia,UNKNOWN,3:80420359,0.7050575557188342
1192,rs4646312-<b>C</b>,8e-06,schizophrenia,COMT,22:19960814,0.37961820879989205
571,rs1275572-<b>C</b>,8e-06,schizophrenia,SNORA70,12:75740477,0.6118635565588162
1324,rs956096-<b>A</b>,8e-06,schizophrenia,RNU7-152P,6:155683529,0.8374115566037735
1517,rs79947808-<b>G</b>,8e-06,schizophrenia,LEP,7:128227402,0.9615311004784689
1517,rs79947808-<b>G</b>,8e-06,schizophrenia,MIR129-1,7:128227402,0.9615311004784689
1289,rs6517329-<b>A</b>,8e-06,schizophrenia,MEMO1P1,21:36109179,0.4215641806518499
1289,rs6517329-<b>A</b>,8e-06,schizophrenia,SETD4,21:36109179,0.4215641806518499
1281,rs1974653-<b>A</b>,8e-06,schizophrenia,ZDHHC8,22:20146827,0.09257797078562968
1280,rs1962636-<b>C</b>,8e-06,schizophrenia,MOSMO,16:22053074,0.4781358571942015
1554,rs7648449-<b>C</b>,8e-06,schizophrenia,FRMD4B,3:69391700,0.8527737364792207
1534,rs7539624-<b>A</b>,8e-06,schizophrenia,CAPN2,1:223719125,0.7210693488618316
1555,rs76503615-<b>A</b>,8e-06,schizophrenia,RN7SL18P,2:62452374,0.06066470082319695
1521,rs8025470-<b>A</b>,8e-06,schizophrenia,TMCO5B,15:33236067,0.08606148892126045
1563,rs12487279-<b>C</b>,8e-06,schizophrenia,LINC02050,3:80865258,0.9461472765230594
1494,rs7786896-<b>T</b>,8e-06,schizophrenia,POU6F2,7:39054328,0.5994937021486787
1498,rs78177980-<b>G</b>,8e-06,schizophrenia,CHD2,15:92937233,0.9709195277807863
1227,rs117358016-<b>A</b>,8e-06,schizophrenia,HS6ST3,13:96514229,0.9743062200956938
1500,rs78226650-<b>A</b>,8e-06,schizophrenia,LINC01122,2:58925919,0.9654314452091054
1445,rs61903125-<b>G</b>,8e-06,schizophrenia,GUCY1A2,11:106620055,0.9143021472392638
1208,rs1144403-<b>A</b>,8e-06,schizophrenia,CASP12,11:104807143,0.5354685018528322
1385,rs2008905-<b>T</b>,8e-06,schizophrenia,PIK3C2A,11:17163076,0.3703546850185283
1489,rs7742212-<b>A</b>,9e-06,schizophrenia,PTPRK,6:128007688,0.5410344005720188
1698,rs498154-<b>G</b>,9e-06,schizophrenia,RNU1-130P,1:96246965,0.5764038876889849
1698,rs498154-<b>G</b>,9e-06,schizophrenia,LINC01787,1:96246965,0.5764038876889849
1136,rs6981717-<b>C</b>,9e-06,schizophrenia,MMP16,8:88176225,0.30939143007360675
2466,rs930889-<b>T</b>,9e-06,schizophrenia,LINC01170,5:124124290,0.27469642271086314
1697,rs4968361-<b>A</b>,9e-06,schizophrenia,LINC01476,17:59425467,0.8748528207228422
2385,rs12539900-<b>A</b>,9e-06,schizophrenia,Y_RNA,7:156253239,0.45047133951649687
1402,rs216452-<b>T</b>,9e-06,schizophrenia,TBC1D29P,17:30556723,0.37739544732662783
1479,rs7521837-<b>T</b>,9e-06,schizophrenia,HAX1,1:154280384,0.7614930479848381
1479,rs7521837-<b>T</b>,9e-06,schizophrenia,RNU6-239P,1:154280384,0.7614930479848381
1381,rs142453246-<b>T</b>,9e-06,schizophrenia,SHC4,15:48862521,0.0018978418826591475
572,rs2015748-<b>A</b>,9e-06,schizophrenia,ETS2,21:38831045,0.32259990557916074
572,rs2015748-<b>A</b>,9e-06,schizophrenia,SNORA62,21:38831045,0.32259990557916074
1470,rs73405966-<b>T</b>,9e-06,schizophrenia,CUX1,7:102032019,0.8392665089266509
1124,rs13268772-<b>?</b>,9e-06,schizophrenia,CSMD1,8:3362037,-1.0
1108,rs959770-<b>?</b>,9e-06,schizophrenia,ZFYVE28,4:2393570,-1.0
590,rs76528668-<b>T</b>,9e-06,schizophrenia,RYR3,15:33465539,0.0033880359978824773
1738,rs10446497-<b>G</b>,9e-06,schizophrenia,PAK2,3:196819658,0.4073630649506136
1442,rs61826828-<b>A</b>,9e-06,schizophrenia,RPL30P1,1:174046123,0.7169006479481641
1442,rs61826828-<b>A</b>,9e-06,schizophrenia,LINC02776,1:174046123,0.7169006479481641
1770,rs2413045-<b>A</b>,9e-06,schizophrenia,LIMK2,22:31269876,0.15915054270882492
1349,rs1521470-<b>A</b>,9e-06,schizophrenia,ADCY1,7:45607253,0.13265410477334902
1505,rs78901727-<b>A</b>,9e-06,schizophrenia,SEC61GP1,2:193755470,0.933559145388223
2382,rs4853633-<b>A</b>,9e-06,schizophrenia,C2orf88,2:190081598,0.7918541937883579
2395,rs77325285-<b>A</b>,9e-06,schizophrenia,LINC02105,5:53722574,0.0944853693472478
2395,rs77325285-<b>A</b>,9e-06,schizophrenia,NDUFS4,5:53722574,0.0944853693472478
218,rs12660387-<b>A</b>,9e-06,schizophrenia,EYS,6:64581751,0.8861386138613861
2401,rs7249142-<b>A</b>,9e-06,schizophrenia,MEF2B,19:19165550,0.3973614644121901
2401,rs7249142-<b>A</b>,9e-06,schizophrenia,BORCS8-MEF2B,19:19165550,0.3973614644121901
1609,rs2811474-<b>G</b>,9e-06,schizophrenia,EEFSEC,3:128174008,0.9306775407779172
1186,rs146641304-<b>AC</b>,9e-06,schizophrenia,RUFY1,5:179493202,-1.0
1186,rs146641304-<b>AC</b>,9e-06,schizophrenia,U4,5:179493202,-1.0
1635,rs34232444-<b>T</b>,9e-06,schizophrenia,KDM4B,19:4965393,0.6950323974082073
1635,rs34232444-<b>T</b>,9e-06,schizophrenia,UHRF1,19:4965393,0.6950323974082073
1177,rs10106298-<b>G</b>,9e-06,schizophrenia,ADI1P2,8:102676153,0.6444399827481075
1177,rs10106298-<b>G</b>,9e-06,schizophrenia,KLF10,8:102676153,0.6444399827481075
1375,rs139283246-<b>G</b>,9e-06,schizophrenia,NDUFS5P2,1:96655051,-1.0
1375,rs139283246-<b>G</b>,9e-06,schizophrenia,RPL7P9,1:96655051,-1.0
1647,rs35659386-<b>A</b>,9e-06,schizophrenia,NTM,11:131430474,0.08056572799595908
1339,rs148114321-<b>T</b>,9e-06,schizophrenia,RALGAPA1,14:35744236,0.9921166306695465
1166,rs9883949-<b>C</b>,9e-06,schizophrenia,ZBTB20,3:114452543,0.10114931824707626
1166,rs9883949-<b>C</b>,9e-06,schizophrenia,ZBTB20-AS5,3:114452543,0.10114931824707626
1672,rs4246774-<b>C</b>,9e-06,schizophrenia,LINC02219,5:68196284,0.988821892393321
1516,rs79844775-<b>C</b>,9e-06,schizophrenia,CRYGFP,2:209176663,0.011805555555555555
1516,rs79844775-<b>C</b>,9e-06,schizophrenia,MEAF6P1,2:209176663,0.011805555555555555
1587,rs118162387-<b>G</b>,9e-06,schizophrenia,HTR3B,11:113949306,0.9749470479216309
1587,rs118162387-<b>G</b>,9e-06,schizophrenia,HTR3A,11:113949306,0.9749470479216309
1157,rs9650682-<b>G</b>,9e-06,schizophrenia,SNAPC3,9:15457779,0.2582613390928726
1353,rs1565411-<b>G</b>,9e-06,schizophrenia,LINC02710,11:46207098,0.18088935944944415
1353,rs1565411-<b>G</b>,9e-06,schizophrenia,FBLIM1P2,11:46207098,0.18088935944944415
1356,rs16863064-<b>G</b>,9e-06,schizophrenia,LPP,3:188169789,0.9025776053215078
2416,rs74131273-<b>A</b>,9e-06,schizophrenia,ASAH2,10:50303408,0.8497842127244883
2416,rs74131273-<b>A</b>,9e-06,schizophrenia,SGMS1,10:50303408,0.8497842127244883
1723,rs11215609-<b>T</b>,9e-06,schizophrenia,LINC02698,11:115593028,0.013922710428798305
1723,rs11215609-<b>T</b>,9e-06,schizophrenia,RPL12P46,11:115593028,0.013922710428798305
