"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs148471206-<b>T</b>,"5 x 10-7","(between families)",NR,'-,"5.023 unit increase",'-,"RANP7, SALL4P5","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,3:22933695
rs7374058-<b>T</b>,"3 x 10-7","(between families)",NR,'-,"5.137 unit increase",'-,HMGB3P12,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,3:26205084
rs181319480-<b>T</b>,"4 x 10-7","(between families)",NR,'-,"5.086 unit decrease",'-,CFAP20DC,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,3:58807331
rs7609954-<b>T</b>,"4 x 10-8","(between families)",NR,'-,"5.492 unit increase",'-,PTPRG,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,3:61650482
rs58920042-<b>T</b>,"8 x 10-7","(between families)",NR,'-,"4.931 unit increase",'-,LINC00877,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,3:71931938
rs142710255-<b>A</b>,"3 x 10-7","(between families)",NR,'-,"5.135 unit decrease",'-,LINC02008,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,3:82012036
rs190500289-<b>A</b>,"8 x 10-7","(between families)",NR,'-,"4.934 unit increase",'-,INHCAP,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,3:133712051
rs28582745-<b>A</b>,"9 x 10-7","(between families)",NR,'-,"4.912 unit increase",'-,"RNU6-637P, TERC","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,3:169741537
rs189421534-<b>A</b>,"2 x 10-8","(between families)",NR,'-,"5.646 unit increase",'-,"SNRPCP13, ENPP7P11","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:9590409
rs147028191-<b>A</b>,"1 x 10-9","(between families)",NR,'-,"6.062 unit increase",'-,GABRA2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:46412095
rs183757472-<b>A</b>,"1 x 10-9","(between families)",NR,'-,"6.062 unit decrease",'-,RAC1P2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:46689227
rs115809613-<b>A</b>,"1 x 10-8","(between families)",NR,'-,"5.688 unit decrease",'-,"NDUFS5P4, RNU7-149P","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:98971324
rs115641191-<b>T</b>,"2 x 10-7","(between families)",NR,'-,"5.237 unit increase",'-,BANK1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:102133052
rs72728723-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.201 unit increase",'-,SETD7,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:139599374
rs143638193-<b>T</b>,"4 x 10-9","(between families)",NR,'-,"5.895 unit increase",'-,"RN7SL152P, TBC1D9","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:140579551
rs3931397-<b>T</b>,"6 x 10-7","(between families)",NR,'-,"4.984 unit increase",'-,NR3C2,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:148158346
rs13133687-<b>A</b>,"7 x 10-7","(between families)",NR,'-,"4.966 unit increase",'-,ANXA10,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:168062923
rs9994441-<b>C</b>,"6 x 10-7","(between families)",NR,'-,"4.99 unit increase",'-,SH3RF1,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:169173411
rs76930906-<b>A</b>,"3 x 10-11","(between families)",NR,'-,"6.631 unit decrease",'-,LINC02268,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:174174724
rs75718659-<b>T</b>,"4 x 10-7","(between families)",NR,'-,"5.052 unit increase",'-,"MRPS36P2, FAT1","Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,4:186821932
rs11749176-<b>A</b>,"2 x 10-7","(between families)",NR,'-,"5.218 unit increase",'-,RNU6-381P,"Alzheimer disease and age of onset","Alzheimer disease, age at onset",'-,GCST003427,5:44145829
rs8059356-<b>A</b>,"6 x 10-7",,0.21,2.23,'-,[1.92-2.54],"LINC00917, LINC01081","Alzheimer's disease with multiple cognitive domain impairments","Alzheimer disease, Cognitive impairment",'-,GCST007332,16:86323639
rs1977412-<b>C</b>,"6 x 10-7",,0.14,1.5625,'-,[1.39-1.74],AGT,"Alzheimer's disease with memory domain impairment","Alzheimer disease, memory impairment",'-,GCST007330,1:230716523
rs9937469-<b>T</b>,"2 x 10-6",,0.06,2.14,'-,[1.83-2.45],RPL21P119,"Alzheimer's disease with memory domain impairment","Alzheimer disease, memory impairment",'-,GCST007330,16:9158799
rs28715896-<b>G</b>,"4 x 10-6",,0.43,1.5873016,'-,[1.39-1.78],ERBB4,"Alzheimer's disease with language domain impairment","Alzheimer disease, language impairment",'-,GCST007334,2:211695376
rs75337321-<b>T</b>,"5 x 10-6",,0.06,2.21,'-,[1.88-2.54],CACNA2D3,"Alzheimer's disease with language domain impairment","Alzheimer disease, language impairment",'-,GCST007334,3:54550560
rs13374908-<b>A</b>,"2 x 10-6",,0.24,1.59,'-,[1.39-1.79],FAM163A,"Alzheimer's disease with language domain impairment","Alzheimer disease, language impairment",'-,GCST007334,1:179780639
rs10222981-<b>T</b>,"1 x 10-6",,0.08,2.06,'-,[1.77-2.35],"BLOC1S4, KIAA0232","Alzheimer's disease with language domain impairment","Alzheimer disease, language impairment",'-,GCST007334,4:6759326
rs61835453-<b>C</b>,"8 x 10-7",,0.06,2.173913,'-,[1.86-2.49],"PFKP-DT, LINC02645","Alzheimer's disease with language domain impairment","Alzheimer disease, language impairment",'-,GCST007334,10:2717604
rs365521-<b>G</b>,"1 x 10-6",,0.53,1.5873016,'-,[1.39-1.78],"MIR633, TRMT112P3","Alzheimer's disease with language domain impairment","Alzheimer disease, language impairment",'-,GCST007334,17:62944934
rs2795228-<b>T</b>,"6 x 10-7",,0.18,1.6949153,'-,[1.48-1.91],LINC01712,"Alzheimer's disease with visuospatial domain impairment","Alzheimer disease, visuospatial impairment",'-,GCST007318,1:83475611
rs484947-<b>C</b>,"2 x 10-6",,0.38,1.5625,'-,[1.37-1.76],LINC02815,"Alzheimer's disease with visuospatial domain impairment","Alzheimer disease, visuospatial impairment",'-,GCST007318,1:229029741
rs16839220-<b>G</b>,"5 x 10-6",,0.8,1.8867927,'-,[1.61-2.16],'-,"Alzheimer's disease with visuospatial domain impairment","Alzheimer disease, visuospatial impairment",'-,GCST007318,"Mapping not available"
rs2289506-<b>T</b>,"3 x 10-7",,0.34,1.61,'-,[1.43-1.79],NIT2,"Alzheimer's disease with visuospatial domain impairment","Alzheimer disease, visuospatial impairment",'-,GCST007318,3:100346058
rs9369477-<b>C</b>,"2 x 10-7",,0.08,2.0408163,'-,[1.77-2.32],"AARS2, SPATS1","Alzheimer's disease with visuospatial domain impairment","Alzheimer disease, visuospatial impairment",'-,GCST007318,6:44340892
rs9372110-<b>A</b>,"2 x 10-7",,0.06,2.16,'-,[1.87-2.45],RN7SKP211,"Alzheimer's disease with visuospatial domain impairment","Alzheimer disease, visuospatial impairment",'-,GCST007318,6:105869321
rs2046197-<b>C</b>,"3 x 10-7",,0.59,1.66,'-,[1.46-1.86],CSMD1,"Alzheimer's disease with visuospatial domain impairment","Alzheimer disease, visuospatial impairment",'-,GCST007318,8:3762230
rs8021600-<b>G</b>,"3 x 10-6",,0.08,1.9607843,'-,[1.69-2.24],'-,"Alzheimer's disease with visuospatial domain impairment","Alzheimer disease, visuospatial impairment",'-,GCST007318,14:43701423
rs8091629-<b>G</b>,"2 x 10-6",,0.1,1.8518518,'-,[1.60-2.11],SLC14A2,"Alzheimer's disease with visuospatial domain impairment","Alzheimer disease, visuospatial impairment",'-,GCST007318,18:45640366
rs698842-<b>A</b>,"2 x 10-6",,0.22,1.96,'-,[1.69-2.23],NRXN1,"Alzheimer's disease with multiple cognitive domain impairments","Alzheimer disease, Cognitive impairment",'-,GCST007332,2:50662958
rs10175975-<b>T</b>,"3 x 10-6",,0.19,1.99,'-,[1.7-2.28],LINC01793,"Alzheimer's disease with multiple cognitive domain impairments","Alzheimer disease, Cognitive impairment",'-,GCST007332,2:59202672
rs78872508-<b>C</b>,"2 x 10-6",,0.13,2.2222223,'-,[1.89-2.56],HDAC9,"Alzheimer's disease with multiple cognitive domain impairments","Alzheimer disease, Cognitive impairment",'-,GCST007332,7:18976853
rs4348488-<b>C</b>,"3 x 10-6",,0.21,1.97,'-,[1.68-2.26],BMP1,"Alzheimer's disease with multiple cognitive domain impairments","Alzheimer disease, Cognitive impairment",'-,GCST007332,8:22166649
rs17089546-<b>A</b>,"3 x 10-6",,0.25,1.86,'-,[1.61-2.11],NKX2-6,"Alzheimer's disease with multiple cognitive domain impairments","Alzheimer disease, Cognitive impairment",'-,GCST007332,8:23714294
rs74717330-<b>A</b>,"2 x 10-6",,0.05,3.09,'-,[2.62-3.56],"HNF4G, PKMP4","Alzheimer's disease with multiple cognitive domain impairments","Alzheimer disease, Cognitive impairment",'-,GCST007332,8:75384073
rs191325450-<b>G</b>,"2 x 10-6",,0.09,2.3255813,'-,[1.97-2.68],RPS19P6,"Alzheimer's disease with multiple cognitive domain impairments","Alzheimer disease, Cognitive impairment",'-,GCST007332,9:80763069
rs4543939-<b>A</b>,"4 x 10-6",,0.43,2.43,'-,[2.06-2.8],"LINC02746, SNRPGP16","Alzheimer's disease with multiple cognitive domain impairments","Alzheimer disease, Cognitive impairment",'-,GCST007332,11:92934492
rs1890078-<b>?</b>,"7 x 10-7",,NR,0.43,'-,[0.3-0.61],'-,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease, APOE carrier status",'-,GCST90093315,"Mapping not available"
rs12594991-<b>?</b>,"2 x 10-7",,NR,2.21,'-,[1.64-2.97],'-,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease, APOE carrier status",'-,GCST90093315,"Mapping not available"
rs10496731-<b>G</b>,"2 x 10-8",,0.48,'-,'-,'-,"ACMSD, CCNT2-AS1","Alzheimer's disease or body fat percentage (pleiotropy)","Alzheimer disease, body fat percentage",'-,GCST90013832,2:134840058
rs442495-<b>T</b>,"2 x 10-10",,0.65,'-,'-,'-,ADAM10,"Alzheimer's disease or diastolic blood pressure (pleiotropy)","Alzheimer disease, diastolic blood pressure",'-,GCST90013835,15:58730416
rs4308-<b>G</b>,"7 x 10-15",,0.63,'-,'-,'-,ACE,"Alzheimer's disease or diastolic blood pressure (pleiotropy)","Alzheimer disease, diastolic blood pressure",'-,GCST90013835,17:63482264
rs144867634-<b>T</b>,"8 x 10-8",,0.98,'-,'-,'-,DOCK4,"Alzheimer's disease or diastolic blood pressure (pleiotropy)","Alzheimer disease, diastolic blood pressure",'-,GCST90013835,7:111940111
rs12595082-<b>C</b>,"3 x 10-8",,0.81,'-,'-,'-,SPPL2A,"Alzheimer's disease or HDL levels (pleiotropy)","Alzheimer disease, high density lipoprotein cholesterol measurement",'-,GCST90013836,15:50715532
rs11642612-<b>A</b>,"2 x 10-8",,0.62,'-,'-,'-,DOC2A,"Alzheimer's disease or LDL levels (pleiotropy)","Alzheimer disease, low density lipoprotein cholesterol measurement",'-,GCST90013837,16:30018874
rs4308-<b>G</b>,"8 x 10-15",,0.63,'-,'-,'-,ACE,"Alzheimer's disease or systolic blood pressure (pleiotropy)","Alzheimer disease, systolic blood pressure",'-,GCST90013838,17:63482264
rs4575098-<b>A</b>,"4 x 10-13",,0.22,'-,'-,'-,ADAMTS4,"Alzheimer's disease or waist-hip ratio (pleiotropy)","Alzheimer disease, waist-hip ratio",'-,GCST90013842,1:161185602
rs429358-<b>?</b>,"4 x 10-497",,NR,3.32,'-,'-,APOE,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST90093287,19:44908684
rs75932628-<b>?</b>,"8 x 10-17",,NR,2.76,'-,'-,TREM2,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST90093287,6:41161514
rs2405442-<b>?</b>,"6 x 10-8",,NR,0.879,'-,'-,PILRA,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST90093287,7:100373690
rs7982-<b>?</b>,"1 x 10-7",,NR,0.89,'-,'-,CLU,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST90093287,8:27604964
rs111033333-<b>?</b>,"3 x 10-8",,NR,4.66,'-,'-,USH2A,"Alzheimer's disease (age of onset) in APOE e4 non-carriers","Alzheimer disease, age at onset","APOE carrier status",GCST90093289,1:216097127
rs144292455-<b>?</b>,"7 x 10-7",,NR,3.19,'-,'-,TACR3,"Alzheimer's disease (age of onset) in APOE e4 non-carriers","Alzheimer disease, age at onset","APOE carrier status",GCST90093289,4:103656258
rs142695278-<b>?</b>,"2 x 10-6",,NR,4.01,'-,'-,CYLC2,"Alzheimer's disease (age of onset) in APOE e4 non-carriers","Alzheimer disease, age at onset","APOE carrier status",GCST90093289,9:103005635
rs149524209-<b>?</b>,"1 x 10-6",,NR,4.44,'-,'-,CAMSAP1,"Alzheimer's disease (age of onset) in APOE e4 non-carriers","Alzheimer disease, age at onset","APOE carrier status",GCST90093289,9:135821014
rs79782048-<b>?</b>,"7 x 10-8",,NR,4.39,'-,'-,NOTCH1,"Alzheimer's disease (age of onset) in APOE e4 non-carriers","Alzheimer disease, age at onset","APOE carrier status",GCST90093289,9:136514637
rs12373123-<b>?</b>,"7 x 10-8",,NR,0.861,'-,'-,"SPPL2C, MAPT-AS1","Alzheimer's disease (age of onset) in APOE e4 non-carriers","Alzheimer disease, age at onset","APOE carrier status",GCST90093289,17:45846707
rs2732703-<b>?</b>,"3 x 10-6",,NR,0.873,'-,'-,ARL17B,"Alzheimer's disease (age of onset) in APOE e4 non-carriers","Alzheimer disease, age at onset","APOE carrier status",GCST90093289,17:46275856
rs199533-<b>?</b>,"1 x 10-7",,NR,0.859,'-,'-,NSF,"Alzheimer's disease (age of onset) in APOE e4 non-carriers","Alzheimer disease, age at onset","APOE carrier status",GCST90093289,17:46751565
rs56201815-<b>?</b>,"2 x 10-12",,NR,5.21,'-,'-,ERN1,"Alzheimer's disease (age of onset) in APOE e4 non-carriers","Alzheimer disease, age at onset","APOE carrier status",GCST90093289,17:64064056
rs17504614-<b>T</b>,"4 x 10-8",,0.8172,'-,"40.308456 z score increase",'-,NRXN1,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:50853343
rs1606979-<b>A</b>,"2 x 10-7",,0.05784,'-,"36.952526 z score increase",'-,"KNOP1P3, CRYGGP","Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:51615273
rs7599488-<b>T</b>,"1 x 10-11",,0.4254,'-,"56.879543 z score increase",'-,BCL11A,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:60491212
rs268134-<b>A</b>,"3 x 10-8",,0.2351,'-,"40.967674 z score increase",'-,SPRED2,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:65381229
rs12987662-<b>A</b>,"2 x 10-17",,0.3787,'-,"84.54849 z score increase",'-,"AFF3, LINC01104","Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:100205086
rs2241809-<b>T</b>,"4 x 10-8",,0.4757,'-,"40.080097 z score increase",'-,CHST10,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:100397901
rs4663105-<b>A</b>,"6 x 10-25",,0.5672,'-,"119.86407 z score increase",'-,"NIFKP9, BIN1","Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:127133851
rs77609760-<b>A</b>,"1 x 10-7",,0.91231,'-,"37.841232 z score increase",'-,LRP1B,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:141601381
rs17824247-<b>T</b>,"1 x 10-11",,0.5802,'-,"56.87535 z score increase",'-,ARHGAP15,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:143394970
rs13421974-<b>T</b>,"2 x 10-7",,0.5224,'-,"37.25048 z score increase",'-,"KCNJ3, RNA5SP107","Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:154632357
rs16845580-<b>T</b>,"5 x 10-10",,0.6306,'-,"49.25983 z score increase",'-,"TANK-AS1, RN7SL423P","Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:161064373
rs2268894-<b>T</b>,"1 x 10-8",,0.528,'-,"42.664425 z score increase",'-,DPP4,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:161999638
rs10172113-<b>T</b>,"2 x 10-7",,0.2463,'-,"37.22933 z score increase",'-,"MIR5702, NYAP2","Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:225753667
rs11687170-<b>T</b>,"1 x 10-8",,0.8284,'-,"42.972874 z score increase",'-,"AGAP1, Y_RNA","Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,2:236149500
rs1603981-<b>A</b>,"1 x 10-6",,0.1828,'-,"33.11184 z score increase",'-,RARB,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,3:25143465
rs17785248-<b>A</b>,"2 x 10-6",,0.7463,'-,"32.003765 z score increase",'-,SMARCC1,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,3:47631425
rs1665982-<b>A</b>,"3 x 10-7",,0.2705,'-,"36.200638 z score increase",'-,MAP4,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,3:47863589
rs73078304-<b>A</b>,"3 x 10-8",,0.875,'-,"41.0413 z score increase",'-,PFKFB4,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,3:48541976
rs3172494-<b>T</b>,"2 x 10-11",,0.1157,'-,"56.44458 z score increase",'-,IP6K2,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,3:48694054
rs73082337-<b>C</b>,"4 x 10-9",,0.8862,'-,"45.165413 z score increase",'-,ARIH2,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,3:48972137
rs34759087-<b>T</b>,"1 x 10-9",,0.1119,'-,"47.77462 z score increase",'-,LAMB2,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,3:49124851
rs148734725-<b>A</b>,"5 x 10-22",,0.3078,'-,"106.19772 z score increase",'-,RHOA,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,3:49369275
rs7630869-<b>T</b>,"3 x 10-21",,0.3004,'-,"102.75902 z score increase",'-,DAG1,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,3:49485110
rs7614725-<b>A</b>,"2 x 10-20",,0.3041,'-,"98.88907 z score increase",'-,BSN,"Alzheimer's disease or educational attainment (pleiotropy)","Alzheimer disease, educational attainment",'-,GCST90095190,3:49612962
