"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs6435387-<b>G</b>,"8 x 10-6","(5 degree of freedom test)",NR,1.129,'-,[1.06-1.19],KIF5C,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,2:149008736
rs7849973-<b>?</b>,"8 x 10-6","(5 degree of freedom test)",NR,1.05,'-,[1.02-1.08],LINC01239,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,9:22819577
rs10250997-<b>C</b>,"8 x 10-6","(5 degree of freedom test)",NR,1.03,'-,[0.99-1.07],ZP3P2,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,7:136461788
rs4741652-<b>T</b>,"7 x 10-6","(Modelling analysis)",NR,1.07,'-,[1.04-1.12],"SMARCA2, RN7SL592P","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,9:2194227
rs10994359-<b>C</b>,"3 x 10-9","(5 degree of freedom test)",NR,1.081,'-,[1.03-1.13],ANK3,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,10:60462349
rs1006737-<b>?</b>,"5 x 10-9","(5 degree of freedom test)",NR,1.071,'-,[1.05-1.10],CACNA1C,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,12:2236129
rs8321-<b>?</b>,"8 x 10-9","(5 degree of freedom test)",NR,1.081,'-,[1.04-1.12],POLR1H,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,6:30064745
rs2252865-<b>T</b>,"5 x 10-7","(5 degree of freedom test)",NR,1.03,'-,[1.00-1.06],RERE,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,1:8362616
rs10860392-<b>T</b>,"2 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.04-1.09],ANKS1B,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,12:99104409
rs7700191-<b>A</b>,"4 x 10-6","(Modelling analysis)",'-,1.12,'-,[1.06-1.17],BANK1,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,4:101668126
rs9297357-<b>T</b>,"4 x 10-7","(Modelling analysis)",NR,1.07,'-,[1.04-1.10],ZFPM2,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,8:105130105
rs4730430-<b>T</b>,"3 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.03-1.08],'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,7:110407907
rs9371601-<b>?</b>,"4 x 10-9","(Modelling analysis)",0.346,'-,'-,'-,SYNE1,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,6:152469438
rs1715-<b>T</b>,"6 x 10-7","(5 degree of freedom test)",NR,1.41,'-,[1.29-1.53],ZNF615,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,19:51991525
rs4650608-<b>T</b>,"1 x 10-6","(5 degree of freedom test)",NR,1.06,'-,[1.03-1.09],'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,1:78772330
rs447-<b>C</b>,"4 x 10-6","(5 degree of freedom test)",NR,1.025,'-,[1.00-1.05],SEMA3A,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,7:84143099
rs7799006-<b>C</b>,"5 x 10-6","(5 degree of freedom test)",NR,1.059,'-,[1.03-1.08],MRM2,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,7:2238591
rs363598-<b>C</b>,"5 x 10-6","(5 degree of freedom test)",NR,1.006,'-,[0.98-1.03],GRIK1,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,21:29640839
rs2675968-<b>T</b>,"5 x 10-6","(5 degree of freedom test)",NR,1.016,'-,[0.99-1.04],SNORC,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,2:232871534
rs703970-<b>C</b>,"5 x 10-6","(5 degree of freedom test)",NR,1.01,'-,[0.99-1.03],ZMIZ1,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,10:79193379
rs7948661-<b>C</b>,"5 x 10-6","(5 degree of freedom test)",NR,1.05,'-,[1.00-1.10],KMT2A,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,11:118470934
rs11827962-<b>C</b>,"6 x 10-6","(5 degree of freedom test)",NR,1.044,'-,[0.94-1.15],"SLC17A6, ANO5","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,11:22291020
rs9275524-<b>T</b>,"2 x 10-7","(Modelling analysis)",'-,1.07,'-,[1.04-1.09],"HLA-DQB3, MTCO3P1","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,6:32707332
rs2609653-<b>T</b>,"3 x 10-6","(Modelling analysis)",'-,1.13,'-,[1.07-1.19],RPL10AP3,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,8:34379474
rs13072940-<b>A</b>,"9 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.03-1.08],"LINC02033, HSPD1P6","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,3:36801132
rs9951150-<b>A</b>,"6 x 10-7","(Modelling analysis)",'-,1.06,'-,[1.04-1.09],"TCF4, RNA5SP459","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,18:55153893
rs11152369-<b>A</b>,"2 x 10-7","(Modelling analysis)",NR,1.19,'-,[1.12-1.28],TCF4,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,18:55399097
rs6765687-<b>T</b>,"5 x 10-6","(Modelling analysis)",'-,1.07,'-,[1.04-1.11],GLT8D1,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,3:52699090
rs2535629-<b>?</b>,"3 x 10-12",,0.651,1.1,'-,[1.07-1.12],ITIH3,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,3:52799203
rs10873998-<b>T</b>,"4 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.03-1.09],ADGRL4,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,1:78798120
rs1104918-<b>T</b>,"6 x 10-6","(Modelling analysis)",'-,1.07,'-,[1.04-1.10],NTRK3,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,15:88180481
rs12443954-<b>A</b>,"1 x 10-6","(Modelling analysis)",'-,1.08,'-,[1.04-1.11],"SPATA33, CDK10","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,16:89675088
rs1625579-<b>?</b>,"2 x 10-11","(Modelling analysis)",0.801,'-,'-,'-,MIR137HG,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,1:98037378
rs2310173-<b>T</b>,"3 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.03-1.08],"IL1R2, IL1R1","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,2:102047167
rs11191454-<b>?</b>,"1 x 10-8",,0.91,1.13,'-,[1.08-1.18],"AS3MT, BORCS7-ASMT","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,10:102900247
rs7069733-<b>C</b>,"7 x 10-6","(Modelling analysis)",'-,1.08,'-,[1.04-1.12],NEURL1,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,10:103538013
rs2186903-<b>A</b>,"4 x 10-6","(Modelling analysis)",'-,1.07,'-,[1.04-1.11],SLC35F2,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,11:107885825
rs12871532-<b>T</b>,"1 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.04-1.09],'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,13:108016199
rs6867265-<b>A</b>,"2 x 10-6","(Modelling analysis)",'-,1.11,'-,[1.06-1.16],HINT1,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,5:131078288
rs10255295-<b>A</b>,"5 x 10-6","(Modelling analysis)",'-,1.1,'-,[1.06-1.14],"RCC2P3, Y_RNA","Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,7:138174020
rs609412-<b>A</b>,"2 x 10-6","(Modelling analysis)",'-,1.07,'-,[1.04-1.10],PPP2R2B,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,5:146845681
rs360932-<b>A</b>,"8 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.03-1.08],RNA5SP169,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,4:151987017
rs13418455-<b>T</b>,"1 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.04-1.09],'-,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,2:180212022
rs2297909-<b>A</b>,"2 x 10-6","(Modelling analysis)",'-,1.06,'-,[1.04-1.09],KIF21B,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,1:200991179
rs3791556-<b>A</b>,"8 x 10-6","(Modelling analysis)",'-,1.08,'-,[1.04-1.11],HDAC4,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)","attention deficit hyperactivity disorder, unipolar depression, autism spectrum disorder, schizophrenia, bipolar disorder",'-,GCST001877,2:239191276
